Closed EPS                                                  Jaccard Similarity                                          
[39, 77, 85, 84, 97, 92, 69, 73]  [39, 69, 73, 85, 84, 97, 92]0.714                                                       
[50, 61, 85, 84, 97, 92]  [61, 85, 84, 97, 92]              0.714                                                       
[21, 73, 85, 84, 97, 92]  [73, 85, 84, 97, 92]              0.714                                                       
[47, 69, 65, 85, 84, 97, 92]  [39, 47, 69, 61, 65, 85, 84, 97, 92]0.714                                                       
[47, 69, 65, 85, 84, 97, 92]  [47, 77, 65, 85, 84, 97, 92, 69, 73]0.714                                                       
[21, 69, 61, 65, 85, 84, 97, 92]  [21, 69, 73, 85, 84, 97, 92]0.714                                                       
[39, 47, 69, 65, 85, 84, 97, 92]  [47, 69, 61, 65, 85, 84, 97, 92]0.714                                                       
[47, 69, 73, 61, 85, 84, 97, 92]  [47, 73, 65, 85, 84, 97, 92]0.714                                                       
[50, 73, 65, 85, 84, 97, 92]  [47, 73, 61, 65, 85, 84, 97, 92]0.714                                                       
[21, 73, 85, 84, 97, 92]  [21, 69, 73, 61, 65, 85, 84, 97, 92]0.714                                                       
[39, 73, 61, 65, 85, 84, 97, 92]  [47, 73, 65, 85, 84, 97, 92]0.714                                                       
[21, 73, 61, 65, 85, 84, 97, 92]  [69, 73, 65, 85, 84, 97, 92]0.714                                                       
[73, 61, 85, 84, 97, 92]  [61, 85, 84, 97, 92]              0.714                                                       
[50, 73, 85, 84, 97, 92]  [73, 85, 84, 97, 92]              0.714                                                       
[47, 61, 65, 85, 84, 97, 92]  [39, 47, 69, 61, 65, 85, 84, 97, 92]0.714                                                       
[50, 73, 65, 85, 84, 97, 92]  [39, 69, 73, 65, 85, 84, 97, 92]0.714                                                       
[39, 73, 61, 85, 84, 97, 92]  [39, 69, 61, 65, 85, 84, 97, 92]0.714                                                       
[21, 69, 73, 65, 85, 84, 97, 92]  [47, 73, 65, 85, 84, 97, 92]0.714                                                       
[50, 73, 65, 85, 84, 97, 92]  [47, 69, 73, 65, 85, 84, 97, 92]0.714                                                       
[47, 69, 73, 61, 85, 84, 97, 92]  [21, 69, 61, 85, 84, 97, 92]0.714                                                       
[21, 69, 73, 85, 84, 97, 92]  [39, 73, 61, 85, 84, 97, 92]  0.714                                                       
[47, 85, 84, 97, 92]  [47, 69, 65, 85, 84, 97, 92]          0.714                                                       
[39, 73, 61, 65, 85, 84, 97, 92]  [69, 61, 65, 85, 84, 97, 92]0.714                                                       
[21, 73, 61, 65, 85, 84, 97, 92]  [39, 73, 65, 85, 84, 97, 92]0.714                                                       
[47, 69, 73, 85, 84, 97, 92]  [47, 77, 85, 84, 97, 92, 69, 73]0.714                                                       
[50, 69, 85, 84, 97, 92]  [69, 85, 84, 97, 92]              0.714                                                       
[47, 69, 61, 85, 84, 97, 92]  [39, 69, 73, 61, 85, 84, 97, 92]0.714                                                       
[39, 69, 73, 61, 65, 85, 84, 97, 92]  [39, 61, 85, 84, 97, 92]0.714                                                       
[21, 69, 73, 61, 85, 84, 97, 92]  [39, 69, 61, 85, 84, 97, 92]0.714                                                       
[21, 69, 73, 61, 85, 84, 97, 92]  [47, 69, 61, 85, 84, 97, 92]0.714                                                       
[39, 77, 65, 85, 84, 97, 92, 69, 73]  [39, 69, 65, 85, 84, 97, 92]0.714                                                       
[69, 61, 85, 84, 97, 92]  [61, 85, 84, 97, 92]              0.714                                                       
[21, 69, 85, 84, 97, 92]  [21, 69, 73, 61, 65, 85, 84, 97, 92]0.714                                                       
[39, 47, 73, 85, 84, 97, 92]  [39, 69, 73, 65, 85, 84, 97, 92]0.714                                                       
[69, 73, 61, 65, 85, 84, 97, 92]  [39, 61, 65, 85, 84, 97, 92]0.714                                                       
[47, 69, 73, 61, 85, 84, 97, 92]  [39, 69, 61, 85, 84, 97, 92]0.714                                                       
[47, 61, 65, 85, 84, 97, 92]  [47, 85, 84, 97, 92]          0.714                                                       
[39, 73, 61, 65, 85, 84, 97, 92]  [39, 69, 61, 85, 84, 97, 92]0.714                                                       
[39, 61, 65, 85, 84, 97, 92]  [39, 69, 73, 61, 85, 84, 97, 92]0.714                                                       
[69, 73, 61, 65, 85, 84, 97, 92]  [47, 73, 65, 85, 84, 97, 92]0.714                                                       
[39, 47, 73, 65, 85, 84, 97, 92]  [39, 47, 69, 85, 84, 97, 92]0.714                                                       
[21, 69, 73, 65, 85, 84, 97, 92]  [21, 69, 61, 85, 84, 97, 92]0.714                                                       
[69, 73, 85, 84, 97, 92]  [73, 85, 84, 97, 92]              0.714                                                       
[39, 61, 85, 84, 97, 92]  [61, 85, 84, 97, 92]              0.714                                                       
[21, 69, 73, 61, 85, 84, 97, 92]  [21, 69, 65, 85, 84, 97, 92]0.714                                                       
[47, 69, 73, 85, 84, 97, 92]  [47, 73, 61, 65, 85, 84, 97, 92]0.714                                                       
[21, 73, 65, 85, 84, 97, 92]  [39, 69, 73, 65, 85, 84, 97, 92]0.714                                                       
[39, 47, 65, 85, 84, 97, 92]  [39, 47, 69, 73, 85, 84, 97, 92]0.714                                                       
[21, 69, 61, 85, 84, 97, 92]  [39, 69, 73, 61, 85, 84, 97, 92]0.714                                                       
[39, 73, 85, 84, 97, 92]  [73, 85, 84, 97, 92]              0.714                                                       
[39, 69, 73, 61, 65, 85, 84, 97, 92]  [39, 73, 85, 84, 97, 92]0.714                                                       
[47, 73, 61, 65, 85, 84, 97, 92]  [39, 73, 65, 85, 84, 97, 92]0.714                                                       
[21, 69, 85, 84, 97, 92]  [69, 85, 84, 97, 92]              0.714                                                       
[47, 69, 73, 65, 85, 84, 97, 92]  [21, 73, 65, 85, 84, 97, 92]0.714                                                       
[47, 69, 73, 65, 85, 84, 97, 92]  [47, 73, 61, 85, 84, 97, 92]0.714                                                       
[69, 73, 65, 85, 84, 97, 92]  [47, 73, 61, 65, 85, 84, 97, 92]0.714                                                       
[50, 73, 65, 85, 84, 97, 92]  [21, 73, 61, 65, 85, 84, 97, 92]0.714                                                       
[69, 73, 61, 85, 84, 97, 92]  [39, 47, 73, 61, 65, 85, 84, 97, 92]0.71                                                        
[47, 73, 61, 65, 85, 84, 97, 92]  [77, 61, 65, 85, 84, 97, 92, 73, 69]0.71                                                        
[39, 69, 73, 61, 85, 84, 97, 92]  [39, 47, 69, 61, 65, 85, 84, 97, 92]0.71                                                        
[21, 73, 61, 65, 85, 84, 97, 92]  [77, 61, 65, 85, 84, 97, 92, 73, 69]0.71                                                        
[39, 47, 69, 73, 61, 85, 84, 97, 92]  [39, 69, 61, 65, 85, 84, 97, 92]0.71                                                        
[39, 47, 73, 65, 85, 84, 97, 92]  [39, 47, 69, 61, 65, 85, 84, 97, 92]0.71                                                        
[39, 47, 69, 85, 84, 97, 92]  [39, 47, 69, 73, 61, 65, 85, 84, 97, 92]0.71                                                        
[39, 47, 69, 73, 85, 84, 97, 92]  [39, 47, 69, 61, 65, 85, 84, 97, 92]0.71                                                        
[39, 47, 69, 73, 61, 65, 85, 84, 97, 92]  [39, 61, 65, 85, 84, 97, 92]0.71                                                        
[39, 73, 61, 65, 85, 84, 97, 92]  [39, 47, 69, 61, 65, 85, 84, 97, 92]0.71                                                        
[39, 69, 73, 61, 65, 85, 84, 97, 92]  [39, 47, 61, 65, 85, 84, 97, 92]0.71                                                        
[21, 69, 73, 61, 85, 84, 97, 92]  [39, 47, 73, 61, 85, 84, 97, 92]0.71                                                        
[39, 47, 61, 65, 85, 84, 97, 92]  [39, 47, 69, 73, 65, 85, 84, 97, 92]0.71                                                        
[39, 47, 73, 61, 85, 84, 97, 92]  [69, 73, 61, 65, 85, 84, 97, 92]0.71                                                        
[39, 47, 65, 85, 84, 97, 92]  [39, 47, 69, 73, 61, 65, 85, 84, 97, 92]0.71                                                        
[39, 69, 73, 61, 65, 85, 84, 97, 92]  [39, 47, 69, 61, 85, 84, 97, 92]0.71                                                        
[39, 47, 69, 73, 61, 65, 85, 84, 97, 92]  [39, 69, 61, 85, 84, 97, 92]0.71                                                        
[39, 47, 69, 73, 61, 85, 84, 97, 92]  [21, 69, 73, 85, 84, 97, 92]0.71                                                        
[39, 47, 73, 61, 65, 85, 84, 97, 92]  [39, 69, 61, 65, 85, 84, 97, 92]0.71                                                        
[39, 47, 69, 65, 85, 84, 97, 92]  [39, 47, 73, 61, 65, 85, 84, 97, 92]0.71                                                        
[39, 47, 69, 73, 61, 85, 84, 97, 92]  [39, 47, 69, 65, 85, 84, 97, 92]0.71                                                        
[39, 47, 69, 61, 85, 84, 97, 92]  [39, 47, 69, 73, 65, 85, 84, 97, 92]0.71                                                        
[21, 69, 61, 85, 84, 97, 92]  [47, 61, 85, 84, 97, 92]      0.708                                                       
[47, 61, 85, 84, 97, 92]  [69, 61, 65, 85, 84, 97, 92]      0.708                                                       
[21, 65, 85, 84, 97, 92]  [69, 61, 65, 85, 84, 97, 92]      0.708                                                       
[39, 69, 61, 85, 84, 97, 92]  [47, 61, 85, 84, 97, 92]      0.708                                                       
[39, 65, 85, 84, 97, 92]  [69, 61, 65, 85, 84, 97, 92]      0.708                                                       
[47, 69, 61, 85, 84, 97, 92]  [21, 61, 85, 84, 97, 92]      0.708                                                       
[21, 65, 85, 84, 97, 92]  [39, 61, 65, 85, 84, 97, 92]      0.708                                                       
[47, 61, 65, 85, 84, 97, 92]  [39, 61, 85, 84, 97, 92]      0.708                                                       
[73, 61, 65, 85, 84, 97, 92]  [47, 61, 85, 84, 97, 92]      0.708                                                       
[69, 65, 85, 84, 97, 92]  [39, 47, 65, 85, 84, 97, 92]      0.708                                                       
[47, 61, 65, 85, 84, 97, 92]  [50, 61, 85, 84, 97, 92]      0.708                                                       
[69, 65, 85, 84, 97, 92]  [39, 61, 65, 85, 84, 97, 92]      0.708                                                       
[21, 61, 65, 85, 84, 97, 92]  [69, 61, 85, 84, 97, 92]      0.708                                                       
[21, 61, 65, 85, 84, 97, 92]  [21, 69, 85, 84, 97, 92]      0.708                                                       
[39, 61, 85, 84, 97, 92]  [39, 69, 65, 85, 84, 97, 92]      0.708                                                       
[47, 69, 61, 85, 84, 97, 92]  [39, 69, 85, 84, 97, 92]      0.708                                                       
[21, 65, 85, 84, 97, 92]  [21, 69, 61, 85, 84, 97, 92]      0.708                                                       
[21, 61, 85, 84, 97, 92]  [39, 69, 61, 85, 84, 97, 92]      0.708                                                       
[21, 69, 65, 85, 84, 97, 92]  [47, 69, 85, 84, 97, 92]      0.708                                                       
[21, 65, 85, 84, 97, 92]  [50, 61, 65, 85, 84, 97, 92]      0.708                                                       
[47, 61, 65, 85, 84, 97, 92]  [73, 61, 85, 84, 97, 92]      0.708                                                       
[21, 69, 65, 85, 84, 97, 92]  [39, 69, 85, 84, 97, 92]      0.708                                                       
[73, 61, 65, 85, 84, 97, 92]  [21, 65, 85, 84, 97, 92]      0.708                                                       
[21, 69, 85, 84, 97, 92]  [47, 69, 65, 85, 84, 97, 92]      0.708                                                       
[39, 47, 65, 85, 84, 97, 92]  [39, 69, 85, 84, 97, 92]      0.708                                                       
[39, 61, 65, 85, 84, 97, 92]  [47, 61, 85, 84, 97, 92]      0.708                                                       
[21, 61, 85, 84, 97, 92]  [50, 61, 65, 85, 84, 97, 92]      0.708                                                       
[39, 69, 85, 84, 97, 92]  [21, 69, 61, 85, 84, 97, 92]      0.708                                                       
[39, 69, 85, 84, 97, 92]  [39, 61, 65, 85, 84, 97, 92]      0.708                                                       
[73, 61, 65, 85, 84, 97, 92]  [21, 61, 85, 84, 97, 92]      0.708                                                       
[39, 65, 85, 84, 97, 92]  [39, 69, 61, 85, 84, 97, 92]      0.708                                                       
[39, 47, 69, 85, 84, 97, 92]  [39, 65, 85, 84, 97, 92]      0.708                                                       
[21, 61, 85, 84, 97, 92]  [69, 61, 65, 85, 84, 97, 92]      0.708                                                       
[47, 69, 85, 84, 97, 92]  [39, 69, 61, 85, 84, 97, 92]      0.708                                                       
[21, 69, 61, 85, 84, 97, 92]  [47, 69, 85, 84, 97, 92]      0.708                                                       
[47, 69, 65, 85, 84, 97, 92]  [50, 69, 85, 84, 97, 92]      0.708                                                       
[21, 61, 65, 85, 84, 97, 92]  [50, 61, 85, 84, 97, 92]      0.708                                                       
[39, 65, 85, 84, 97, 92]  [21, 69, 65, 85, 84, 97, 92]      0.708                                                       
[21, 61, 65, 85, 84, 97, 92]  [73, 61, 85, 84, 97, 92]      0.708                                                       
[21, 61, 85, 84, 97, 92]  [21, 69, 65, 85, 84, 97, 92]      0.708                                                       
[47, 61, 85, 84, 97, 92]  [50, 61, 65, 85, 84, 97, 92]      0.708                                                       
[21, 69, 65, 85, 84, 97, 92]  [61, 65, 85, 84, 97, 92]      0.708                                                       
[47, 61, 65, 85, 84, 97, 92]  [69, 61, 85, 84, 97, 92]      0.708                                                       
[21, 61, 85, 84, 97, 92]  [39, 61, 65, 85, 84, 97, 92]      0.708                                                       
[21, 61, 65, 85, 84, 97, 92]  [39, 61, 85, 84, 97, 92]      0.708                                                       
[21, 69, 85, 84, 97, 92]  [39, 69, 65, 85, 84, 97, 92]      0.708                                                       
[50, 69, 85, 84, 97, 92]  [39, 69, 65, 85, 84, 97, 92]      0.708                                                       
[21, 85, 84, 97, 92]  [85, 84, 97, 92]                      0.706                                                       
[85, 84, 97, 92]  [61, 85, 84, 97, 92]                      0.706                                                       
[85, 84, 97, 92]  [73, 85, 84, 97, 92]                      0.706                                                       
[21, 77, 61, 65, 85, 84, 97, 92, 69, 73]  [77, 61, 65, 85, 84, 97, 92, 73, 69]0.706                                                       
[39, 77, 61, 65, 85, 84, 97, 92, 69, 73]  [77, 61, 65, 85, 84, 97, 92, 73, 69]0.706                                                       
[47, 77, 61, 65, 85, 84, 97, 92, 69, 73]  [77, 61, 65, 85, 84, 97, 92, 73, 69]0.706                                                       
[85, 84, 97, 92]  [69, 85, 84, 97, 92]                      0.706                                                       
[50, 85, 84, 97, 92]  [85, 84, 97, 92]                      0.706                                                       
[39, 85, 84, 97, 92]  [85, 84, 97, 92]                      0.706                                                       
[85, 84, 97, 92]  [30, 85, 84, 97, 92]                      0.706                                                       
[50, 61, 65, 85, 84, 97, 92]  [47, 69, 61, 65, 85, 84, 97, 92]0.704                                                       
[47, 69, 65, 85, 84, 97, 92]  [39, 69, 73, 65, 85, 84, 97, 92]0.704                                                       
[47, 69, 73, 61, 85, 84, 97, 92]  [69, 61, 85, 84, 97, 92]  0.704                                                       
[39, 47, 85, 84, 97, 92]  [39, 47, 69, 61, 65, 85, 84, 97, 92]0.704                                                       
[47, 69, 61, 85, 84, 97, 92]  [69, 73, 61, 85, 84, 97, 92]  0.704                                                       
[39, 47, 69, 61, 85, 84, 97, 92]  [39, 69, 65, 85, 84, 97, 92]0.704                                                       
[39, 47, 61, 85, 84, 97, 92]  [39, 47, 73, 85, 84, 97, 92]  0.704                                                       
[39, 47, 65, 85, 84, 97, 92]  [39, 69, 61, 65, 85, 84, 97, 92]0.704                                                       
[39, 47, 69, 65, 85, 84, 97, 92]  [39, 61, 65, 85, 84, 97, 92]0.704                                                       
[47, 69, 73, 61, 85, 84, 97, 92]  [73, 61, 85, 84, 97, 92]  0.704                                                       
[69, 73, 85, 84, 97, 92]  [39, 69, 73, 61, 85, 84, 97, 92]  0.704                                                       
[50, 61, 65, 85, 84, 97, 92]  [39, 69, 61, 65, 85, 84, 97, 92]0.704                                                       
[39, 69, 65, 85, 84, 97, 92]  [39, 47, 61, 65, 85, 84, 97, 92]0.704                                                       
[73, 61, 85, 84, 97, 92]  [39, 69, 73, 61, 85, 84, 97, 92]  0.704                                                       
[73, 61, 65, 85, 84, 97, 92]  [21, 69, 61, 65, 85, 84, 97, 92]0.704                                                       
[47, 61, 65, 85, 84, 97, 92]  [21, 73, 61, 65, 85, 84, 97, 92]0.704                                                       
[21, 61, 65, 85, 84, 97, 92]  [39, 47, 61, 65, 85, 84, 97, 92]0.704                                                       
[21, 69, 73, 61, 85, 84, 97, 92]  [73, 61, 85, 84, 97, 92]  0.704                                                       
[47, 69, 73, 85, 84, 97, 92]  [39, 47, 73, 85, 84, 97, 92]  0.704                                                       
[21, 69, 61, 65, 85, 84, 97, 92]  [50, 61, 65, 85, 84, 97, 92]0.704                                                       
[21, 69, 61, 85, 84, 97, 92]  [69, 73, 61, 85, 84, 97, 92]  0.704                                                       
[21, 73, 65, 85, 84, 97, 92]  [47, 73, 61, 85, 84, 97, 92]  0.704                                                       
[39, 47, 73, 61, 85, 84, 97, 92]  [39, 47, 85, 84, 97, 92]  0.704                                                       
[39, 65, 85, 84, 97, 92]  [39, 47, 69, 61, 65, 85, 84, 97, 92]0.704                                                       
[39, 69, 85, 84, 97, 92]  [39, 47, 69, 61, 65, 85, 84, 97, 92]0.704                                                       
[73, 61, 65, 85, 84, 97, 92]  [39, 73, 61, 85, 84, 97, 92]  0.704                                                       
[47, 69, 73, 65, 85, 84, 97, 92]  [39, 69, 65, 85, 84, 97, 92]0.704                                                       
[69, 73, 85, 84, 97, 92]  [21, 69, 73, 61, 85, 84, 97, 92]  0.704                                                       
[39, 47, 69, 85, 84, 97, 92]  [39, 69, 61, 65, 85, 84, 97, 92]0.704                                                       
[73, 61, 65, 85, 84, 97, 92]  [47, 69, 61, 65, 85, 84, 97, 92]0.704                                                       
[73, 61, 65, 85, 84, 97, 92]  [39, 69, 61, 65, 85, 84, 97, 92]0.704                                                       
[39, 73, 61, 65, 85, 84, 97, 92]  [73, 61, 85, 84, 97, 92]  0.704                                                       
[73, 61, 85, 84, 97, 92]  [50, 73, 61, 65, 85, 84, 97, 92]  0.704                                                       
[69, 73, 61, 65, 85, 84, 97, 92]  [73, 61, 85, 84, 97, 92]  0.704                                                       
[50, 73, 61, 85, 84, 97, 92]  [73, 61, 65, 85, 84, 97, 92]  0.704                                                       
[69, 61, 85, 84, 97, 92]  [39, 69, 73, 61, 85, 84, 97, 92]  0.704                                                       
[47, 69, 73, 85, 84, 97, 92]  [39, 73, 65, 85, 84, 97, 92]  0.704                                                       
[21, 61, 65, 85, 84, 97, 92]  [47, 73, 61, 65, 85, 84, 97, 92]0.704                                                       
[39, 47, 69, 65, 85, 84, 97, 92]  [39, 69, 61, 85, 84, 97, 92]0.704                                                       
[39, 69, 61, 85, 84, 97, 92]  [69, 73, 61, 85, 84, 97, 92]  0.704                                                       
[21, 69, 65, 85, 84, 97, 92]  [39, 47, 69, 65, 85, 84, 97, 92]0.704                                                       
[73, 61, 65, 85, 84, 97, 92]  [69, 73, 61, 85, 84, 97, 92]  0.704                                                       
[69, 73, 85, 84, 97, 92]  [21, 69, 73, 65, 85, 84, 97, 92]  0.704                                                       
[47, 69, 73, 61, 85, 84, 97, 92]  [69, 73, 85, 84, 97, 92]  0.704                                                       
[21, 69, 85, 84, 97, 92]  [21, 77, 85, 84, 97, 92, 69, 73]  0.704                                                       
[69, 73, 85, 84, 97, 92]  [39, 47, 69, 73, 85, 84, 97, 92]  0.704                                                       
[21, 69, 73, 61, 85, 84, 97, 92]  [69, 61, 85, 84, 97, 92]  0.704                                                       
[21, 73, 65, 85, 84, 97, 92]  [47, 69, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[50, 65, 85, 84, 97, 92]  [65, 85, 84, 97, 92]              0.7                                                         
[73, 65, 85, 84, 97, 92]  [65, 85, 84, 97, 92]              0.7                                                         
[39, 69, 73, 61, 65, 85, 84, 97, 92]  [21, 73, 65, 85, 84, 97, 92]0.7                                                         
[50, 73, 61, 85, 84, 97, 92]  [39, 47, 73, 61, 85, 84, 97, 92]0.7                                                         
[39, 73, 65, 85, 84, 97, 92]  [21, 69, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[39, 73, 65, 85, 84, 97, 92]  [47, 69, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[47, 69, 73, 85, 84, 97, 92]  [21, 69, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[39, 69, 73, 85, 84, 97, 92]  [21, 69, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[69, 65, 85, 84, 97, 92]  [65, 85, 84, 97, 92]              0.7                                                         
[39, 47, 73, 61, 65, 85, 84, 97, 92]  [47, 73, 65, 85, 84, 97, 92]0.7                                                         
[39, 69, 73, 85, 84, 97, 92]  [47, 69, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[21, 73, 61, 65, 85, 84, 97, 92]  [39, 69, 73, 61, 85, 84, 97, 92]0.7                                                         
[21, 69, 73, 61, 85, 84, 97, 92]  [47, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[47, 69, 73, 61, 85, 84, 97, 92]  [39, 69, 73, 65, 85, 84, 97, 92]0.7                                                         
[47, 69, 73, 61, 85, 84, 97, 92]  [39, 47, 69, 61, 85, 84, 97, 92]0.7                                                         
[47, 73, 61, 85, 84, 97, 92]  [21, 69, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[21, 73, 61, 85, 84, 97, 92]  [47, 69, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[47, 69, 73, 65, 85, 84, 97, 92]  [39, 69, 73, 61, 85, 84, 97, 92]0.7                                                         
[47, 69, 73, 61, 85, 84, 97, 92]  [21, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[73, 61, 65, 85, 84, 97, 92]  [39, 47, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[39, 65, 85, 84, 97, 92]  [65, 85, 84, 97, 92]              0.7                                                         
[21, 73, 61, 85, 84, 97, 92]  [39, 69, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[39, 69, 73, 61, 65, 85, 84, 97, 92]  [47, 73, 61, 85, 84, 97, 92]0.7                                                         
[47, 73, 61, 65, 85, 84, 97, 92]  [39, 69, 73, 61, 85, 84, 97, 92]0.7                                                         
[21, 69, 73, 61, 85, 84, 97, 92]  [39, 69, 73, 65, 85, 84, 97, 92]0.7                                                         
[47, 69, 73, 65, 85, 84, 97, 92]  [39, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[61, 65, 85, 84, 97, 92]  [65, 85, 84, 97, 92]              0.7                                                         
[39, 69, 73, 61, 65, 85, 84, 97, 92]  [47, 69, 73, 85, 84, 97, 92]0.7                                                         
[21, 65, 85, 84, 97, 92]  [65, 85, 84, 97, 92]              0.7                                                         
[47, 85, 84, 97, 92]  [39, 47, 85, 84, 97, 92]              0.7                                                         
[21, 69, 73, 65, 85, 84, 97, 92]  [47, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[39, 47, 69, 73, 61, 85, 84, 97, 92]  [47, 69, 61, 85, 84, 97, 92]0.7                                                         
[47, 69, 73, 65, 85, 84, 97, 92]  [21, 69, 73, 61, 85, 84, 97, 92]0.7                                                         
[39, 47, 73, 65, 85, 84, 97, 92]  [47, 73, 61, 65, 85, 84, 97, 92]0.7                                                         
[21, 77, 65, 85, 84, 97, 92, 69, 73]  [21, 69, 73, 61, 65, 85, 84, 97, 92]0.697                                                       
[39, 69, 73, 61, 65, 85, 84, 97, 92]  [39, 77, 61, 85, 84, 97, 92, 69, 73]0.697                                                       
[21, 69, 73, 61, 65, 85, 84, 97, 92]  [39, 47, 69, 73, 65, 85, 84, 97, 92]0.697                                                       
[21, 77, 61, 85, 84, 97, 92, 69, 73]  [21, 69, 73, 61, 65, 85, 84, 97, 92]0.697                                                       
[39, 69, 73, 61, 65, 85, 84, 97, 92]  [77, 61, 65, 85, 84, 97, 92, 73, 69]0.697                                                       
[21, 73, 61, 65, 85, 84, 97, 92]  [39, 47, 69, 73, 61, 65, 85, 84, 97, 92]0.697                                                       
[21, 69, 73, 65, 85, 84, 97, 92]  [21, 77, 61, 65, 85, 84, 97, 92, 69, 73]0.697                                                       
[21, 69, 73, 61, 85, 84, 97, 92]  [21, 77, 61, 65, 85, 84, 97, 92, 69, 73]0.697                                                       
[47, 69, 73, 61, 65, 85, 84, 97, 92]  [77, 61, 65, 85, 84, 97, 92, 73, 69]0.697                                                       
[39, 73, 61, 65, 85, 84, 97, 92]  [39, 77, 61, 65, 85, 84, 97, 92, 69, 73]0.697                                                       
[47, 69, 73, 61, 85, 84, 97, 92]  [47, 77, 61, 65, 85, 84, 97, 92, 69, 73]0.697                                                       
[21, 69, 73, 61, 65, 85, 84, 97, 92]  [77, 61, 65, 85, 84, 97, 92, 73, 69]0.697                                                       
[47, 77, 61, 85, 84, 97, 92, 69, 73]  [47, 69, 73, 61, 65, 85, 84, 97, 92]0.697                                                       
[39, 77, 61, 65, 85, 84, 97, 92, 69, 73]  [39, 69, 73, 61, 85, 84, 97, 92]0.697                                                       
[39, 61, 85, 84, 97, 92]  [39, 47, 85, 84, 97, 92]          0.696                                                       
[69, 61, 85, 84, 97, 92]  [61, 65, 85, 84, 97, 92]          0.696                                                       
[50, 73, 85, 84, 97, 92]  [50, 65, 85, 84, 97, 92]          0.696                                                       
[69, 73, 85, 84, 97, 92]  [69, 65, 85, 84, 97, 92]          0.696                                                       
[21, 65, 85, 84, 97, 92]  [21, 73, 85, 84, 97, 92]          0.696                                                       
[21, 73, 65, 85, 84, 97, 92]  [21, 85, 84, 97, 92]          0.696                                                       
[39, 73, 85, 84, 97, 92]  [39, 69, 85, 84, 97, 92]          0.696                                                       
[69, 61, 85, 84, 97, 92]  [47, 69, 85, 84, 97, 92]          0.696                                                       
[21, 69, 85, 84, 97, 92]  [69, 65, 85, 84, 97, 92]          0.696                                                       
[69, 61, 85, 84, 97, 92]  [39, 69, 85, 84, 97, 92]          0.696                                                       
[47, 65, 85, 84, 97, 92]  [39, 69, 65, 85, 84, 97, 92]      0.696                                                       
[39, 73, 85, 84, 97, 92]  [39, 47, 85, 84, 97, 92]          0.696                                                       
[69, 65, 85, 84, 97, 92]  [50, 69, 85, 84, 97, 92]          0.696                                                       
[50, 73, 65, 85, 84, 97, 92]  [50, 85, 84, 97, 92]          0.696                                                       
[69, 73, 65, 85, 84, 97, 92]  [69, 85, 84, 97, 92]          0.696                                                       
[21, 61, 85, 84, 97, 92]  [21, 73, 85, 84, 97, 92]          0.696                                                       
[39, 85, 84, 97, 92]  [39, 47, 61, 85, 84, 97, 92]          0.696                                                       
[50, 61, 85, 84, 97, 92]  [61, 65, 85, 84, 97, 92]          0.696                                                       
[21, 61, 65, 85, 84, 97, 92]  [47, 65, 85, 84, 97, 92]      0.696                                                       
[39, 85, 84, 97, 92]  [39, 73, 65, 85, 84, 97, 92]          0.696                                                       
[39, 85, 84, 97, 92]  [39, 69, 73, 85, 84, 97, 92]          0.696                                                       
[39, 61, 85, 84, 97, 92]  [61, 65, 85, 84, 97, 92]          0.696                                                       
[21, 73, 61, 85, 84, 97, 92]  [21, 85, 84, 97, 92]          0.696                                                       
[39, 85, 84, 97, 92]  [39, 47, 73, 85, 84, 97, 92]          0.696                                                       
[61, 65, 85, 84, 97, 92]  [73, 61, 85, 84, 97, 92]          0.696                                                       
[39, 73, 85, 84, 97, 92]  [39, 65, 85, 84, 97, 92]          0.696                                                       
[39, 47, 69, 73, 61, 65, 85, 84, 97, 92]  [39, 77, 61, 65, 85, 84, 97, 92, 69, 73]0.694                                                       
[69, 73, 65, 85, 84, 97, 92]  [39, 69, 65, 85, 84, 97, 92]  0.692                                                       
[21, 69, 61, 65, 85, 84, 97, 92]  [39, 61, 85, 84, 97, 92]  0.692                                                       
[21, 69, 65, 85, 84, 97, 92]  [39, 69, 61, 85, 84, 97, 92]  0.692                                                       
[47, 73, 61, 65, 85, 84, 97, 92]  [73, 65, 85, 84, 97, 92]  0.692                                                       
[39, 73, 85, 84, 97, 92]  [21, 69, 73, 85, 84, 97, 92]      0.692                                                       
[39, 69, 73, 65, 85, 84, 97, 92]  [73, 65, 85, 84, 97, 92]  0.692                                                       
[47, 69, 73, 65, 85, 84, 97, 92]  [73, 65, 85, 84, 97, 92]  0.692                                                       
